player,elo,hard_elo,clay_elo,grass_elo,52_swon,52_svpt,52_rwon,52_rpt,52_s_pct,52_r_pct,52_s_pct_EM,52_r_pct_EM
Federico Gaio,1529.463658,1457.09357552,1548.15617152,1500.0,72.0,129.0,41.0,124.0,0.558139534884,0.33064516129,0.570622972038,0.335888634503
Aldin Setkic,1528.88498421,1453.79441013,1594.77267035,1500.0,23.0,52.0,11.0,44.0,0.442307692308,0.25,0.524289687234,0.301567180854
Viktor Galovic,1528.59030157,1500.0,1477.58123274,1500.0,100.0,153.0,58.0,163.0,0.653594771242,0.355828220859,0.643280220164,0.354447131604
Evan King,1526.96296925,1498.91237647,1500.0,1500.0,155.0,250.0,96.0,265.0,0.62,0.362264150943,0.617910471687,0.360361931869
Christopher Eubanks,1526.70219264,1487.38502171,1500.0,1500.0,254.0,407.0,94.0,350.0,0.624078624079,0.268571428571,0.621979810131,0.278202681259
Karim Mohamed,1523.12570174,1485.0875603,1485.6660256,1500.0,28.0,42.0,27.0,48.0,0.666666666667,0.5625,0.637236354421,0.457020959292
Peter Bothwell,1519.86358816,1497.06434685,1500.0,1500.0,77.0,137.0,70.0,158.0,0.56204379562,0.443037974684,0.571573535251,0.421574797405
Christian Harrison,1519.80156554,1485.66103442,1500.0,1500.0,43.0,102.0,25.0,84.0,0.421568627451,0.297619047619,0.485196073667,0.316337244387
Joris De,1517.70272447,1493.24031668,1500.0,1500.0,47.0,66.0,11.0,61.0,0.712121212121,0.180327868852,0.667160343906,0.254170606419
Nicolaas Scholtz,1517.36498276,1421.4989649,1576.91013271,1500.0,300.0,475.0,153.0,487.0,0.631578947368,0.314168377823,0.629393932678,0.317303407807
Brydan Klein,1515.27217359,1463.18522137,1500.0,1400.76611326,98.0,169.0,52.0,170.0,0.579881656805,0.305882352941,0.585181153865,0.315393247037
Harri Heliovaara,1513.65105308,1541.04060927,1425.03918174,1500.0,37.0,64.0,18.0,62.0,0.578125,0.290322580645,0.589534904248,0.315965507206
Michael Mmoh,1512.83397491,1512.6900644,1500.0,1438.95508226,187.0,313.0,84.0,277.0,0.597444089457,0.303249097473,0.598551260097,0.310003774429
Luca Vanni,1511.57381484,1418.19799056,1553.20547247,1412.84077549,24.0,53.0,18.0,52.0,0.452830188679,0.346153846154,0.523162758253,0.347828167606
M Abid,1510.08596605,1472.88473014,1466.82140517,1561.04491774,49.0,82.0,40.0,89.0,0.59756097561,0.449438202247,0.600189026218,0.414881886854
Duilio Beretta,1508.8747657,1497.56355441,1495.38923178,1500.0,33.0,42.0,32.0,66.0,0.785714285714,0.484848484848,0.713173910161,0.428510533633
Mitchell Krueger,1507.86068818,1562.72510222,1500.0,1384.15856834,182.0,311.0,110.0,297.0,0.585209003215,0.37037037037,0.587843916476,0.367534129655
Ivan Endara,1506.67780342,1432.76851805,1486.26845023,1500.0,75.0,128.0,21.0,104.0,0.5859375,0.201923076923,0.591780079582,0.248022773484
Yibing Wu,1501.67202879,1469.93205081,1500.0,1500.0,197.0,329.0,109.0,312.0,0.598784194529,0.349358974359,0.599615554164,0.349400360612
Yaraslau Shyla,1500.98194234,1521.32583023,1437.21965593,1500.0,159.0,251.0,72.0,234.0,0.633466135458,0.307692307692,0.628994547209,0.314734673149
Norbert Gombos,1497.64464055,1468.4177192,1449.87991276,1455.79528662,576.0,954.0,351.0,994.0,0.603773584906,0.353118712274,0.603845406208,0.352962672728
Jc Aragone,1493.97537083,1487.93526671,1500.0,1500.0,44.0,86.0,21.0,74.0,0.511627906977,0.283783783784,0.54683387558,0.309432372685
Evgeny Tyurnev,1493.65425399,1487.34675744,1500.0,1500.0,19.0,43.0,22.0,59.0,0.441860465116,0.372881355932,0.512146790975,0.36257130743
Rudolf Molleker,1492.73548557,1500.0,1487.95913376,1500.0,35.0,62.0,16.0,51.0,0.564516129032,0.313725490196,0.583578110203,0.330997578139
John Patrick,1492.33831528,1356.54872735,1500.0,1556.6593963,210.0,357.0,122.0,339.0,0.588235294118,0.3598820059,0.590230822955,0.358635252174
Aleksandar Vukic,1491.12645976,1478.98669705,1500.0,1500.0,71.0,104.0,26.0,93.0,0.682692307692,0.279569892473,0.657715513861,0.303159649875
Calvin Hemery,1489.5809906,1432.45815575,1534.03750664,1500.0,21.0,42.0,12.0,45.0,0.5,0.266666666667,0.552398410551,0.309145265399
Benjamin Bonzi,1489.40000693,1500.0,1488.04360662,1500.0,30.0,68.0,13.0,57.0,0.441176470588,0.228070175439,0.513148175207,0.283131270345
Wilfredo Gonzalez,1489.12926665,1507.81644416,1442.93219561,1500.0,125.0,191.0,78.0,208.0,0.65445026178,0.375,0.645823736567,0.370318751499
Tomislav Ternar,1488.22692435,1470.09174775,1500.0,1500.0,31.0,55.0,11.0,48.0,0.563636363636,0.229166666667,0.583739906718,0.288891607169
Patrick Tierro,1487.89656908,1469.63517285,1509.95162325,1500.0,27.0,56.0,13.0,47.0,0.482142857143,0.276595744681,0.542074311086,0.313198896659
Hugo Dellien,1487.88458883,1479.0350589,1509.94839407,1500.0,34.0,66.0,9.0,42.0,0.515151515152,0.214285714286,0.561578387218,0.285901074035
Liam Caruana,1487.05748516,1478.28255919,1500.0,1500.0,51.0,78.0,22.0,78.0,0.653846153846,0.282051282051,0.63628007959,0.307533041184
Geoffrey Blancaneaux,1486.63699563,1466.80943039,1500.0,1500.0,33.0,72.0,18.0,65.0,0.458333333333,0.276923076923,0.518076903833,0.307514582058
Adrian Menendez,1485.8927389,1512.01804143,1374.28595224,1427.03093127,366.0,602.0,201.0,579.0,0.607973421927,0.347150259067,0.607793650702,0.347340365805
Konstantin Kravchuk,1485.60298706,1326.43637272,1619.6856592,1393.78603267,442.0,724.0,211.0,673.0,0.610497237569,0.313521545319,0.610184673735,0.315889240078
Adrian Andreev,1485.3692931,1478.82011106,1500.0,1500.0,28.0,58.0,20.0,56.0,0.48275862069,0.357142857143,0.537047653364,0.353728311794
Joao Pedro,1485.15354152,1484.42958926,1500.0,1500.0,131.0,201.0,80.0,209.0,0.651741293532,0.382775119617,0.643623855533,0.376680597871
Rodrigo Arus,1485.01112202,1535.49977637,1434.4052696,1500.0,30.0,40.0,29.0,52.0,0.75,0.557692307692,0.683387795889,0.458754599892
Nicola Kuhn,1484.51018848,1479.78211918,1500.0,1500.0,51.0,83.0,26.0,80.0,0.614457831325,0.325,0.611241346419,0.33415151824
Luis Patino,1484.41114612,1581.26153737,1402.70271188,1500.0,76.0,107.0,54.0,119.0,0.710280373832,0.453781512605,0.681774907277,0.424231298891
Mykyta Mashtakov,1484.40083569,1500.0,1482.54522029,1500.0,27.0,63.0,13.0,57.0,0.428571428571,0.228070175439,0.50606561178,0.283131270345
Soren Hess,1484.11164447,1445.44279335,1500.0,1500.0,144.0,265.0,66.0,201.0,0.543396226415,0.328358208955,0.554633088338,0.332409394992
Yusuke Takahashi,1483.79819901,1480.72646478,1500.0,1500.0,50.0,87.0,36.0,90.0,0.574712643678,0.4,0.584874325366,0.382695194981
Alexander Donski,1482.73850964,1473.5288772,1500.0,1500.0,33.0,61.0,13.0,54.0,0.540983606557,0.240740740741,0.570088868996,0.291527408327
Markus Eriksson,1482.04898706,1494.05639775,1459.37992279,1500.0,32.0,39.0,20.0,39.0,0.820512820513,0.512820512821,0.705966161438,0.423517595936
Emil Ruusuvuori,1481.5870643,1505.96801041,1500.0,1500.0,59.0,113.0,46.0,101.0,0.522123893805,0.455445544554,0.547586970311,0.421775678096
Dominik Koepfer,1481.05800483,1471.84161117,1500.0,1500.0,21.0,44.0,15.0,50.0,0.477272727273,0.3,0.537592306605,0.32411234537
Tallon Griekspoor,1479.77928976,1489.63619624,1500.0,1444.37900747,42.0,80.0,13.0,51.0,0.525,0.254901960784,0.5624629939,0.300436732463
Vaclav Safranek,1479.69939417,1460.49115037,1500.0,1500.0,103.0,180.0,45.0,167.0,0.572222222222,0.269461077844,0.579206882413,0.287126138647
Hubert Hurkacz,1478.84177244,1474.28232875,1421.67161897,1500.0,37.0,61.0,24.0,72.0,0.606557377049,0.333333333333,0.606135357054,0.339800938347
Roberto Marcora,1478.4540867,1500.0,1449.76985673,1500.0,25.0,50.0,8.0,40.0,0.5,0.2,0.555500944476,0.280988566463
Dzmitry Zhyrmont,1478.09275296,1492.04212538,1382.33426619,1500.0,182.0,319.0,84.0,273.0,0.570532915361,0.307692307692,0.575421796835,0.313876826711
Juan Pablo,1477.79926013,1417.63889445,1519.86958463,1378.94620697,51.0,64.0,28.0,81.0,0.796875,0.345679012346,0.729054421794,0.347149222645
Alessandro Bega,1477.35472415,1480.04298946,1500.0,1500.0,42.0,70.0,35.0,90.0,0.6,0.388888888889,0.601802212913,0.375404696005
Kenneth Raisma,1475.22316859,1474.89149258,1500.0,1500.0,52.0,74.0,20.0,76.0,0.702702702703,0.263157894737,0.666816669612,0.296288483799
Roman Safiullin,1475.01152958,1461.0390058,1500.0,1500.0,32.0,56.0,9.0,45.0,0.571428571429,0.2,0.588334485391,0.276594885446
Arjun Kadhe,1474.87444677,1462.31700976,1500.0,1500.0,33.0,66.0,16.0,48.0,0.5,0.333333333333,0.550697983136,0.341432029708
Alexios Halebian,1473.88504039,1467.83322024,1500.0,1500.0,35.0,56.0,20.0,66.0,0.625,0.30303030303,0.617133465113,0.322470514266
Thai Son,1473.53489521,1479.00097056,1500.0,1443.64608376,133.0,221.0,76.0,220.0,0.601809954751,0.345454545455,0.602422011552,0.346199464571
Sekou Bangoura,1472.81590684,1475.66252426,1500.0,1500.0,44.0,60.0,8.0,56.0,0.733333333333,0.142857142857,0.676748465257,0.237409593108
Dimitar Kuzmanov,1467.75069507,1386.08333961,1588.29355742,1500.0,44.0,79.0,18.0,63.0,0.556962025316,0.285714285714,0.577019821596,0.313097391058
Matthew Foster,1466.53830409,1469.60012553,1500.0,1500.0,29.0,70.0,8.0,52.0,0.414285714286,0.153846153846,0.502380735231,0.246985956437
Alex Diaz,1465.72368153,1487.44647951,1500.0,1500.0,32.0,55.0,14.0,53.0,0.581818181818,0.264150943396,0.592597443945,0.304421430124
Mohamed Safwat,1465.67206928,1485.32610959,1357.92547487,1520.67412894,206.0,299.0,104.0,316.0,0.688963210702,0.329113924051,0.678665839139,0.331784112999
Prajnesh Gunneswaran,1463.93127179,1483.88334359,1500.0,1500.0,113.0,154.0,58.0,183.0,0.733766233766,0.31693989071,0.708692511914,0.323647713404
Kevin King,1462.63357527,1431.84827767,1500.0,1500.0,58.0,107.0,27.0,86.0,0.542056074766,0.313953488372,0.563655973249,0.326605162615
Alex Fairbanks,1461.14825074,1500.0,1439.98889847,1500.0,24.0,49.0,19.0,55.0,0.489795918367,0.345454545455,0.541485709,0.347402536732
Sebastian Arcila,1459.22939601,1461.28132497,1500.0,1500.0,28.0,59.0,14.0,50.0,0.474576271186,0.28,0.536164772487,0.313820554871
Jason Jung,1459.20546743,1471.60740763,1500.0,1433.98152911,63.0,115.0,31.0,99.0,0.547826086957,0.313131313131,0.565680675791,0.324923040273
Alexander Muller,1458.13859136,1500.0,1449.52042128,1500.0,95.0,162.0,57.0,155.0,0.586419753086,0.367741935484,0.590660859525,0.363526738172
Adrian Bodmer,1457.73420466,1436.38177468,1500.0,1500.0,122.0,200.0,56.0,174.0,0.61,0.32183908046,0.609074603924,0.327775085058
Akira Santillan,1456.08365841,1425.15671229,1405.45605183,1496.96806394,199.0,319.0,125.0,309.0,0.623824451411,0.404530744337,0.621514133887,0.397266404621
Steven Diez,1455.67551856,1519.98686137,1364.13086763,1500.0,32.0,60.0,19.0,54.0,0.533333333333,0.351851851852,0.565892447838,0.350836561793
Mackenzie Mcdonald,1455.25373368,1445.91633551,1500.0,1462.58311161,170.0,266.0,112.0,271.0,0.639097744361,0.413284132841,0.634357184879,0.403854572845
Daniel Masur,1454.71217681,1470.11135806,1464.50478222,1500.0,88.0,138.0,35.0,129.0,0.63768115942,0.271317829457,0.629422472611,0.292296258619
Sharmal Dissanayake,1454.3257161,1462.97831418,1431.62608946,1500.0,35.0,66.0,32.0,59.0,0.530303030303,0.542372881356,0.562590355253,0.456764466119
Salvatore Caruso,1453.65629355,1454.05713423,1476.22004943,1500.0,172.0,304.0,109.0,299.0,0.565789473684,0.364548494983,0.570922089325,0.36252186918
Ainius Sabaliauskas,1453.10152255,1454.66948599,1500.0,1500.0,16.0,47.0,5.0,29.0,0.340425531915,0.172413793103,0.500804582591,0.282181692473
Jose Rubin,1452.8342239,1467.55810824,1546.910018,1500.0,104.0,167.0,69.0,174.0,0.622754491018,0.396551724138,0.619234077026,0.386554776314
Maxime Hamou,1452.67847279,1500.0,1428.65915971,1500.0,59.0,103.0,29.0,96.0,0.572815533981,0.302083333333,0.58314344555,0.317761847606
Riccardo Bellotti,1451.20888669,1500.0,1434.56474629,1500.0,48.0,94.0,29.0,78.0,0.510638297872,0.371794871795,0.545053368397,0.363459297812
Lorenzo Giustino,1449.67273749,1500.0,1434.77212678,1500.0,31.0,58.0,11.0,44.0,0.534482758621,0.25,0.570145574759,0.301567180854
Alexei Popyrin,1449.57016742,1432.6412232,1500.0,1500.0,121.0,216.0,59.0,192.0,0.560185185185,0.307291666667,0.568693940956,0.315649758695
Marc Polmans,1447.18595845,1474.57380287,1446.35169658,1500.0,97.0,178.0,57.0,160.0,0.544943820225,0.35625,0.558097726452,0.354752885226
Marco Cecchinato,1445.67563478,1374.91459752,1444.37245784,1486.7299523,264.0,468.0,153.0,445.0,0.564102564103,0.343820224719,0.567857315848,0.344381212865
Sumit Nagal,1444.21593338,1430.30882018,1500.0,1500.0,33.0,67.0,16.0,51.0,0.492537313433,0.313725490196,0.545116826167,0.330997578139
Illia Biloborodko,1444.1153332,1500.0,1432.99289163,1500.0,13.0,36.0,7.0,35.0,0.361111111111,0.2,0.497805269742,0.285916987393
Antoine Bellier,1443.96167155,1485.6930483,1439.21469125,1500.0,44.0,74.0,18.0,63.0,0.594594594595,0.285714285714,0.59908564128,0.313097391058
Luciano Ramazzini,1443.7333639,1524.3872056,1500.0,1500.0,36.0,78.0,20.0,67.0,0.461538461538,0.298507462687,0.5189316469,0.319645909397
Kuan Yi,1443.06059458,1487.73286694,1500.0,1500.0,32.0,47.0,14.0,56.0,0.68085106383,0.25,0.647488466983,0.295568952451
Jeson Patrombon,1443.04473042,1350.37832744,1597.94111657,1500.0,96.0,177.0,77.0,200.0,0.542372881356,0.385,0.55384177531,0.378258999589
Patrick Kypson,1439.89791532,1437.44747312,1500.0,1500.0,52.0,101.0,32.0,97.0,0.514851485149,0.329896907216,0.543319776046,0.336367205699
Michel Saade,1438.95508226,1438.95508226,1500.0,1500.0,8.0,32.0,3.0,27.0,0.25,0.111111111111,0.471120981368,0.262824313043
Cheng Yu,1438.95508226,1438.95508226,1500.0,1500.0,55.0,93.0,28.0,81.0,0.591397849462,0.345679012346,0.596377072268,0.347149222645
Peter August,1438.95508226,1438.95508226,1500.0,1500.0,19.0,49.0,19.0,52.0,0.387755102041,0.365384615385,0.488076225878,0.357912388723
Roman Hassanov,1438.95508226,1438.95508226,1500.0,1500.0,19.0,45.0,10.0,40.0,0.422222222222,0.25,0.518658881276,0.3039336025
Xavier Lawrence,1438.95508226,1438.95508226,1500.0,1500.0,23.0,49.0,15.0,50.0,0.469387755102,0.3,0.533417913835,0.32411234537
Julien Cagnina,1438.95508226,1438.95508226,1500.0,1500.0,40.0,67.0,33.0,86.0,0.597014925373,0.383720930233,0.599889464671,0.371662106892
Amir Hossein,1438.95508226,1438.95508226,1500.0,1500.0,23.0,58.0,16.0,45.0,0.396551724138,0.355555555556,0.500353060783,0.352545772003
Brayden Schnur,1438.33691294,1404.68340368,1500.0,1500.0,233.0,374.0,125.0,366.0,0.622994652406,0.341530054645,0.621095031378,0.342459741966
Jaume Munar,1437.45817563,1468.23875529,1435.68242209,1500.0,90.0,168.0,64.0,175.0,0.535714285714,0.365714285714,0.549838340615,0.362309017203
Soon Woo,1437.20494059,1478.35282498,1500.0,1455.77423914,94.0,152.0,41.0,148.0,0.618421052632,0.277027027027,0.61542581288,0.294583407911
Alexander Ward,1435.36277448,1500.0,1488.51779041,1347.56995533,57.0,103.0,28.0,97.0,0.553398058252,0.288659793814,0.569754289307,0.30862118609
Anil Yuksel,1434.91057721,1467.25932708,1443.46247307,1500.0,52.0,98.0,28.0,80.0,0.530612244898,0.35,0.557340654046,0.34987913816
Benjamin Hannestad,1434.00842276,1420.37351292,1500.0,1500.0,57.0,115.0,44.0,115.0,0.495652173913,0.382608695652,0.526258357614,0.373029844336
Temur Ismailov,1432.74616062,1513.44849849,1380.25564507,1448.43100666,120.0,189.0,64.0,192.0,0.634920634921,0.333333333333,0.629381349078,0.336555843217
Muhammad Althaf,1432.30904432,1421.90234148,1500.0,1500.0,29.0,57.0,11.0,43.0,0.508771929825,0.255813953488,0.557910359025,0.304911802088
Martin Cuevas,1431.37227796,1523.12436289,1401.31723395,1500.0,72.0,112.0,39.0,117.0,0.642857142857,0.333333333333,0.632559685041,0.33802807239
Minjong Park,1430.38383198,1500.0,1500.0,1438.95508226,49.0,89.0,33.0,82.0,0.550561797753,0.40243902439,0.56985528303,0.383171807409
Kittipong Wachiramanowong,1429.20659918,1431.21314613,1560.40356992,1417.44835157,115.0,203.0,66.0,204.0,0.566502463054,0.323529411765,0.573470136126,0.328438981564
Mike Urbanija,1427.75363826,1423.17737037,1500.0,1500.0,30.0,67.0,11.0,55.0,0.44776119403,0.2,0.518237476179,0.26909769773
Ignacio Garcia,1425.41923852,1437.01905907,1500.0,1500.0,76.0,143.0,48.0,126.0,0.531468531469,0.380952380952,0.550760128162,0.372433139497
Shahin Khaledan,1424.87746713,1368.34652047,1587.58370586,1500.0,47.0,88.0,30.0,81.0,0.534090909091,0.37037037037,0.559373770743,0.362754128551
Rafael Eduardo,1424.80798734,1434.35733632,1500.0,1500.0,23.0,52.0,10.0,40.0,0.442307692308,0.25,0.528173040454,0.3039336025
Yasitha De,1418.61159189,1500.0,1368.76221625,1500.0,67.0,111.0,27.0,105.0,0.603603603604,0.257142857143,0.604153220067,0.28582373905
Altug Celikbilek,1418.25873285,1393.25799495,1453.41955123,1500.0,108.0,178.0,61.0,183.0,0.606741573034,0.333333333333,0.606489518488,0.33668185113
Simen Sunde,1412.96450683,1382.10322453,1500.0,1500.0,89.0,148.0,35.0,126.0,0.601351351351,0.277777777778,0.602420540757,0.297360155326
Jonathan Eysseric,1412.11452526,1469.75246584,1415.81118844,1500.0,27.0,55.0,11.0,44.0,0.490909090909,0.25,0.548468246111,0.301567180854
Jesus Bandres,1409.87493577,1402.87620384,1500.0,1500.0,72.0,132.0,41.0,118.0,0.545454545455,0.347457627119,0.561869657694,0.348090577829
Nicolae Frunza,1409.37674344,1410.81408067,1500.0,1500.0,59.0,88.0,47.0,114.0,0.670454545455,0.412280701754,0.652220895871,0.393958914253
Alex Bolt,1406.98686543,1378.62373453,1500.0,1500.0,178.0,280.0,101.0,312.0,0.635714285714,0.323717948718,0.631940887082,0.32712646436
Guilherme Clezar,1403.95175874,1425.77733171,1424.79217362,1500.0,72.0,127.0,35.0,107.0,0.566929133858,0.327102803738,0.578234375628,0.334008223602
Simon Carr,1403.19929349,1380.95490924,1500.0,1500.0,36.0,60.0,28.0,84.0,0.6,0.333333333333,0.601886399266,0.33920923046
Tilen Zitnik,1402.62685973,1458.6855773,1500.0,1500.0,32.0,57.0,11.0,47.0,0.561403508772,0.234042553191,0.582812124318,0.291959542717
Lukas Mugevicius,1401.47698344,1411.51580123,1422.66193453,1500.0,65.0,106.0,61.0,130.0,0.61320754717,0.469230769231,0.611231528428,0.437402399539
Viktor Durasovic,1401.02080443,1350.85631494,1500.0,1500.0,91.0,161.0,58.0,168.0,0.565217391304,0.345238095238,0.573634622238,0.34621048941
Jordi Munoz,1396.54866492,1437.58337665,1373.41986591,1500.0,32.0,56.0,12.0,49.0,0.571428571429,0.244897959184,0.587610808489,0.2962862903
Eduardo Struvay,1394.99625787,1403.25775575,1464.40580056,1500.0,37.0,79.0,31.0,85.0,0.46835443038,0.364705882353,0.51542651658,0.359341597858
Laurent Lokoli,1394.99368384,1393.69779704,1418.76657068,1500.0,86.0,138.0,70.0,165.0,0.623188405797,0.424242424242,0.619424639227,0.407665688707
Anthony Susanto,1391.54231421,1438.95508226,1500.0,1500.0,29.0,54.0,24.0,64.0,0.537037037037,0.375,0.565075863552,0.364254784794
Petros Chrysochos,1391.48184991,1473.47465421,1455.46140891,1500.0,25.0,43.0,15.0,53.0,0.581395348837,0.283018867925,0.592367465459,0.314404974967
Federico Zeballos,1384.65363261,1456.93043539,1354.22232629,1500.0,53.0,81.0,13.0,64.0,0.654320987654,0.203125,0.634292559756,0.265302618774
Adam Hornby,1376.25637162,1448.91472306,1396.09280074,1500.0,40.0,82.0,26.0,81.0,0.487804878049,0.320987654321,0.529486710781,0.331544316739
Sanjar Fayziev,1371.37039651,1395.77213377,1442.41494803,1479.70979489,109.0,176.0,37.0,152.0,0.619318181818,0.243421052632,0.616180960337,0.268583165704
Julius Tverijonas,1368.92643381,1500.0,1365.15144868,1500.0,80.0,155.0,49.0,146.0,0.516129032258,0.335616438356,0.536974493737,0.339048889213
Ugo Nastasi,1368.22736567,1379.97396039,1414.11735179,1500.0,87.0,163.0,39.0,126.0,0.533742331288,0.309523809524,0.552441019646,0.320459535071
Haydn Lewis,1364.34566079,1416.08030515,1452.85916336,1500.0,99.0,162.0,55.0,169.0,0.611111111111,0.325443786982,0.609932675987,0.330730586407
Roberto Cid,1360.68690337,1363.77787729,1364.95232559,1500.0,126.0,217.0,62.0,197.0,0.58064516129,0.314720812183,0.5852114878,0.321472674503
Jabor Al,1360.50157949,1361.29393412,1500.0,1500.0,22.0,50.0,6.0,34.0,0.44,0.176470588235,0.533740420232,0.277119050207
Cem Ilkel,1360.44086671,1394.98890209,1381.89840658,1438.95508226,273.0,455.0,149.0,424.0,0.6,0.35141509434,0.60051723879,0.351240819767
Artem Smirnov,1349.74060774,1428.16977463,1422.08396504,1367.40958186,220.0,417.0,141.0,384.0,0.52757793765,0.3671875,0.535656143034,0.365271725052
George Tsivadze,1347.29773969,1349.99975322,1450.74502511,1500.0,145.0,281.0,81.0,234.0,0.516014234875,0.346153846154,0.530289991351,0.346744367359
Christophe Tholl,1346.17510556,1373.68443052,1500.0,1500.0,52.0,103.0,21.0,95.0,0.504854368932,0.221052631579,0.536917306266,0.263724301595
Aziz Dougaz,1339.50706838,1340.8120423,1500.0,1500.0,22.0,50.0,28.0,66.0,0.44,0.424242424242,0.506580241701,0.393163860511
David Agung,1333.66869833,1346.21134748,1500.0,1500.0,86.0,151.0,60.0,142.0,0.569536423841,0.422535211268,0.578097883112,0.404368621364
Mohsen Hossein,1320.34593623,1367.75660834,1427.24048882,1500.0,21.0,50.0,19.0,52.0,0.42,0.365384615385,0.505461706476,0.357912388723
Tadas Babelis,1294.52445805,1412.17190609,1367.33960896,1500.0,53.0,104.0,28.0,113.0,0.509615384615,0.247787610619,0.536668722863,0.277790827141
Alberto Emmanuel,1269.64938831,1322.27601828,1462.56216629,1500.0,73.0,151.0,22.0,102.0,0.483443708609,0.21568627451,0.520471982322,0.258052253083
